id,type,prob_Ia
1295409592915015019,Mira,0.319
1049207190515015002,SLSN-I,0.346
1246394284815015005,Ia,0.812
1149190063815015013,SNIIn,0.546
1371240842815010001,EB*,0.152
1380263101315015016,EB*,0.277
1385122181115010010,RRLyr,0.199
1298295851115015017,Star,0.353
1420148441415010006,RRLyr,0.207
1343274682415010006,EB*,0.408
1353328771315010013,YSO,0.654
1273254463915015000,SLSN-II,0.379
1355315605915010010,RRLyr,0.592
1362255394115010003,EB*WUMa,0.273
1520360854915010002,Nova,0.405
1427234693915010004,RRLyr,0.403
1478424344315015025,Ia,0.456
1301392850215010030,RRLyr,0.625
1301469944815015012,EB*,0.544
1341298941715010007,Mira,0.436
1364358662215015017,EB*,0.186
1515232162315010007,SNII,0.456
1521189602515010045,EB*,0.255
1536420112415015002,RRLyr,0.272
1294432415315010002,EB*,0.514
1415159090015010001,Star,0.383
1390203835915015017,RRLyr,0.328
1154481630415015030,Ia,0.361
1427078905315015022,Star,0.405
1526376552615010001,RRLyr,0.183
1391369276115015001,RRLyr,0.508
1294427714615010004,RRLyr,0.272
1358528401315015006,EB*,0.331
1521417652115010010,RRLyr,0.264
1396166035915015003,RRLyr,0.232
1360415534515010007,EB*,0.453
1293271073515010019,RRLyr,0.292
1290316260915010074,RRLyr,0.352
1537202162615010000,Mira,0.308
1396358585915015012,QSO,0.585
1395101654415010008,RRLyr,0.222
1364203076215010004,RRLyr,0.294
1363421485915010000,QSO,0.549
1291453880315010028,Mira,0.195
1538293321115010021,RRLyr,0.541
1386219091315010030,Orion_V*,0.263
1364502613315010000,YSO,0.218
1400165763615010013,RRLyr,0.243
1306416230615015017,EB*,0.303
1415096484615015005,EB*,0.194
1415121826015015010,Ia,0.789
1342363563315015000,Ia,0.859
1375325322615010003,RRLyr,0.563
1398442154215010029,Orion_V*,0.292
1537236940615010001,QSO,0.482
1344356270115015011,EB*,0.546
1404177365215015003,EB*,0.203
1340405673915010014,YSO,0.61
1305431286315015004,EB*,0.241
1341426646115010015,EB*,0.55
1361367314515010025,Star,0.304
1385246045915015018,RRLyr,0.267
1544433204815015011,Mira,0.341
1284356666115010027,Star,0.433
1353328771315010014,LPV*,0.527
1415105613115015004,RRLyr,0.271
1300289916215015001,RRLyr,0.269
1341323031915015013,LPV*,0.216
1296272376115015005,RRLyr,0.255
1401380251915015002,RRLyr,0.417
1353403724415010006,EB*,0.661
1538151413515015007,TTau*,0.231
1524321975815010006,QSO,0.46
1526275980815010000,QSO,0.616
1383099080315010006,RRLyr,0.205
1352398784815010005,QSO,0.388
1350437240515015004,RRLyr,0.284
1522367520515015008,RRLyr,0.491
1539276221015015004,EB*,0.309
1159437170915015005,Ia,0.813
1391474375815015001,QSO,0.454
1383156631915010006,EB*,0.186
1355402306115010005,EB*,0.279
1285311842815015003,RRLyr,0.272
1382429280515010083,V*,0.255
1285180632815010000,RRLyr,0.251
1355389595915015004,QSO,0.497
1429071485315010006,EB*,0.55
1524253322615015008,QSO,0.505
1352385275715015002,EB*WUMa,0.28
1398523471415015004,V*,0.436
1279322121115010004,RRLyr,0.367
1284251842415015014,RRLyr,0.36
1293272662115015007,LPV*,0.352
1415475182915010039,EB*,0.466
1550211573315015002,RRLyr,0.502
1335438025315010006,Ia,0.53
1373276816215010010,LPV*,0.393
1306305032915010024,RRLyr,0.48
1522230214615010008,EB*,0.142
1404294495715015000,QSO,0.497
1384236076015015011,EB*,0.403
1396122821915010037,Star,0.358
1415200463115010086,Nova,0.337
1342472473015015005,Star,0.38
1387203336015010010,EB*,0.558
1291270983415015045,RRLyr,0.261
1398372685015015010,YSO,0.157
1417346145215010004,TTau*,0.197
1399110794915010009,RRLyr,0.52
1297173265915010003,QSO,0.624
1516486093315015021,Ia,0.378
1358348393515015014,EB*,0.528
1385385472015015025,deltaCep,0.284
1542226713015015072,RRLyr,0.12
1385424354415015003,Star,0.342
1358281075815015029,EB*Algol,0.206
1277351745515015000,Em*,0.259
1343470765615015005,EB*,0.105
1361419780015015011,QSO,0.342
1365368402315015008,PulsV*,0.302
1337472235215015001,SNIIn,0.682
1401089663615010003,LPV*,0.403
1387204732015015012,V*,0.273
1397349464215010008,SNII,0.664
1371307983515015006,Star,0.428
1538433035515015018,RRLyr,0.235
1398177880015010015,RRLyr,0.253
1401466853315015004,BLLac,0.308
1296302910815010000,EB*,0.22
1293270154915015029,QSO,0.68
1360354535915015016,QSO,0.516
1286225100415010002,RRLyr,0.469
1384288022815010000,RRLyr,0.268
1549238514915010004,EB*,0.19
1371430381915010004,Mira,0.243
1353395044315015007,LPV*,0.365
1413134543915010010,V*,0.551
1363221530215015019,EB*,0.171
1348416720415010018,Star,0.431
1358326260315010027,QSO,0.54
1478169004415010000,Ia,0.317
1353407525215015009,Star,0.662
1345315203715015018,Orion_V*,0.313
1341307015415010000,S*,0.164
1391360975615015003,EB*,0.344
1386208073015010007,BLLac,0.372
1301367064715010000,EB*,0.42
1411401293515015007,EB*,0.303
1358289125215010020,EB*,0.415
1306306445615015005,RRLyr,0.273
1344176480815015023,QSO,0.491
1525141253815015006,SLSN-I,0.44
1401146731015015016,RRLyr,0.513
1392278392515015004,Star,0.375
1295305171915010003,RRLyr,0.465
1361310762815010005,EB*,0.116
1384194272215015029,RRLyr,0.182
1396161800115015016,Star,0.272
1364373804015015012,Ia,0.63
1361306034915010000,QSO,0.609
1383442330515015004,TTau*,0.222
1426095861115010003,RRLyr,0.2
1410311710215010004,RRLyr,0.308
1526451600315015014,RRLyr,0.142
1411457010115010004,QSO,0.463
1274344323015015007,Ia,0.717
1301420754015010010,BLLac,0.508
1539231943215015003,RRLyr,0.284
1359151891015015021,SNIc,0.679
1410205320015010047,RRLyr,0.421
1305333440615010028,Em*,0.405
1365342706215015000,EB*,0.473
1293278805615015028,Star,0.215
1522240271715010006,EB*,0.234
1390175990815015004,RRLyr,0.373
1445192382115010014,SNIIn,0.512
1389453486315010004,LPV*,0.321
1291351655115010004,Star,0.468
1536399670215010006,RRLyr,0.361
1297304641015010007,SNIIP,0.55
1344346362815015024,YSO,0.661
1293434680815010019,RRLyr,0.545
1538182412215010007,QSO,0.564
1362269674215010000,EB*Algol,0.28
1400284355315010004,EB*,0.269
1428148264015010011,Ia,0.453
1541490674715015000,QSO,0.578
1357346974815015016,PulsV*,0.203
1524191671415010021,Orion_V*,0.524
1298422081615015027,RRLyr,0.53
1422490103915015019,RRLyr,0.46
1294408750515010002,RRLyr,0.275
1364245521115015005,EB*,0.244
1427166665015015004,RRLyr,0.252
1387195115515015019,Mira,0.286
1365502181915015005,Mira,0.154
1515450431515015005,AGN,0.43
1537202164215010029,Mira,0.269
1524174954415010004,RRLyr,0.148
1359393941115010008,RRLyr,0.462
1524213265115015014,BLLac,0.365
1360409872915015016,Star,0.346
1277346064115015002,Em*,0.295
1302490091115015035,LPV*,0.345
1284348612515010017,RRLyr,0.622
1359321620015010031,Mira,0.296
1385090065715015007,Mira,0.441
1296298803715015015,RRLyr,0.543
1526447324715010018,RRLyr,0.234
1380264535315010010,QSO,0.423
1404458620815015012,YSO,0.23
1385098110015010009,EB*,0.321
1305414875215010004,RRLyr,0.519
1340368155415015001,Mira,0.645
1401163792415015002,RRLyr,0.172
1352347911615010000,EB*,0.478
1395339364415015002,RRLyr,0.242
1397507193015010006,QSO,0.52
1352494674515010008,EB*,0.471
1401227814815015007,EB*,0.238
1398531225015015001,Ia,0.617
1402470241715010010,RRLyr,0.185
1520244575615010004,RRLyr,0.184
1296256922115015010,SNII,0.424
1302354010915010036,Star,0.442
1299205894515015018,QSO,0.507
1290314391015010017,RRLyr,0.273
1424170456315015002,RRLyr,0.147
1281207406115010006,RRLyr,0.305
1298278065115010006,RRLyr,0.335
1524312531715015004,RRLyr,0.275
1425145314015010014,RRLyr,0.636
1306318802615015038,Star,0.249
1283328326015010008,EB*,0.195
1417346625815010006,RRLyr,0.197
1300196582515010002,QSO,0.452
1273288223915015001,SLSN-II,0.713
1411152395815015011,RRLyr,0.571
1382341492515015001,RRLyr,0.308
1286257110615010022,Em*,0.647
1375496271415010006,Star,0.644
1373283263415010003,BLLac,0.446
1521529182515015006,RRLyr,0.52
1416279181715010022,C*,0.554
1361309364315015000,EB*,0.24
1539154136115010006,RRLyr,0.381
1387204735315010035,Star,0.605
1538158543015015008,EB*,0.519
1306422096115015014,QSO,0.493
1342505983615015005,RRLyr,0.374
1274352330515010001,SNII,0.593
1401194373615015004,EB*,0.409
1397233391415010011,RRLyr,0.292
1428378906315015015,SNII,0.275
1296480741415010002,RRLyr,0.326
1423532094815010002,QSO,0.428
1418105961515015012,QSO,0.63
1060268091415010010,Ia,0.499
1521429972915010002,RRLyr,0.188
1301364725515010021,Star,0.584
1353434721015010009,Mira,0.517
1522507810615010005,LPV*,0.317
1365388582815015011,LPV*,0.207
1278319845015010010,RRLyr,0.672
1364310994215010003,RRLyr,0.662
1416175324715015001,EB*,0.255
1356454493115010002,Orion_V*,0.691
1421535425915010008,AGN,0.457
1284267543515010015,RRLyr,0.476
1160509545815015007,Ia,0.346
1363287145215010001,RRLyr,0.444
1302399386015010018,RRLyr,0.622
1391451991015010027,EB*,0.222
1524335975315010003,RRLyr,0.29
1427128530615010001,RRLyr,0.365
1382399445815015020,EB*,0.457
1387193240315010044,RRLyr,0.253
1540252932415015003,RRLyr,0.405
1375447344215010001,EB*,0.191
1427503711915015002,EB*,0.619
1358181675615015017,LPV*,0.229
1521259573815010013,Nova,0.221
1279228865115010000,RRLyr,0.675
1547173726215010005,EB*,0.373
1352367283215015010,RRLyr,0.674
1414211255215015006,RRLyr,0.212
1385182895615010021,LPV*,0.492
1451301780115015023,Ia,0.584
1306465464515010003,RRLyr,0.37
1348416720715015003,EB*WUMa,0.339
1348416724915015000,Mira,0.298
1402515693515015002,LPV*,0.326
1345163912515015004,QSO,0.464
1521222022215015001,RRLyr,0.369
1356263431715010036,Star,0.501
1477531662815015009,Ia,0.715
1058159832415010003,SNII,0.622
1277372063515010028,RRLyr,0.45
1362393871915015014,C*,0.448
1291233861815015009,QSO,0.469
1478484963515015015,SNIIP,0.722
1371214444115015006,Ia,0.697
1417150822915015011,EB*,0.334
1372402253815015005,EB*,0.445
1399198154715010031,Star,0.32
1350400474215010000,RRLyr,0.382
1363291350815010002,LPV*,0.367
1362405104515015000,QSO,0.452
1341403076215015006,C*,0.416
1403291930315010011,C*,0.562
1384222706315010006,LPV*,0.275
1428398344815010008,Star,0.22
1429080025715015016,C*,0.176
1536176594715010014,RRLyr,0.56
1340345704015015001,Mira,0.356
1538351604115015009,QSO,0.547
1375280864715015000,Mira,0.333
1398174594515015056,Star,0.639
1415107061815010036,RRLyr,0.136
1361379603515010005,RRLyr,0.345
1339479080215015007,EB*,0.255
1363362594715010014,deltaCep,0.426
1524302492315015015,EB*,0.321
1286228876315010004,RRLyr,0.333
1363369683015015009,EB*,0.502
1348470435515010009,deltaCep,0.215
1355429162315015007,EB*,0.503
1550359154215015001,Ia,0.563
1390401195515015003,RRLyr,0.441
1424101436015010020,Mira,0.263
1419228543415025003,C*,0.338
1353404666115015021,Star,0.342
1401175851315015011,RRLyr,0.544
1519251620515010022,Ia,0.348
1377197533715015026,Mira,0.304
1290366786315010016,Star,0.165
1298328864115015025,Star,0.345
1363228614415015016,Star,0.341
1359409071115015006,LPV*,0.546
1527208362615010012,EB*,0.662
1549316195415010001,QSO,0.512
1339197751815010021,RRLyr,0.276
1411179543915015008,EB*,0.248
1399149533115015007,SNII,0.506
1339467163015015025,RRLyr,0.246
1402331605915015002,EB*,0.592
1357370261015010032,RRLyr,0.467
1536219533215015006,QSO,0.672
1521342651415015000,RRLyr,0.4
1414259803415015006,DwarfNova,0.202
1299353420715015000,LPV*,0.529
1364373334515010001,QSO,0.608
1424273051515015006,SNIIn,0.555
1426201061615015004,EB*,0.213
1415155783415010006,RRLyr,0.421
1524154081015015009,TTau*,0.387
1344342580215010009,EB*,0.33
1279239980315015003,EB*,0.339
1214458030215015009,SNIc-BL,0.775
1362249084015010005,QSO,0.72
1425481421415010000,RRLyr,0.237
1403431861215010008,EB*betLyr,0.219
1538467880215010006,RRLyr,0.377
1154467704615010002,Ia,0.624
1358303176215015020,RRLyr,0.191
1381131944415015005,RRLyr,0.312
1361275171715010018,Mira,0.426
1357354033215010022,QSO,0.513
1286214845715010003,RRLyr,0.196
1519450213515015005,Ia,0.394
1385113213115010002,CataclyV*,0.412
1301296854715010002,Star,0.205
1389340335615015056,EB*,0.345
1342297671615010029,YSO,0.65
1388358474615020005,QSO,0.717
1362255390815015004,QSO,0.409
1390502885515010004,LPV*,0.266
1434096604215015013,Varstar,0.548
1417091660215010000,Star,0.425
1286227004915010005,QSO,0.602
1284341085515010011,LPV*,0.513
1298444050115015013,EB*,0.371
1371290385615015007,LPV*,0.345
1360226570215015003,Varstar,0.156
1427530894015015008,Ia,0.629
1294409710915015003,RRLyr,0.756
1416221121115010053,QSO,0.522
1549366593515015004,RRLyr,0.272
1282375123515010019,LPV*,0.448
1426526362615015001,EB*,0.684
1417195330315015006,RRLyr,0.289
1399314983615015000,Ia,0.495
1363384341515015026,QSO,0.568
1387134570615010018,Mira,0.66
1419132393315025003,Star,0.46
1364370484615010023,QSO,0.555
1522282874415015002,QSO,0.369
1520512561415010013,RRLyr,0.144
1294253504815015005,RRLyr,0.447
1290345012115010021,RRLyr,0.196
1399154234415010006,CV,0.339
1418095334415010007,EB*,0.257
1413239104615015005,RRLyr,0.336
1410126125115015013,RRLyr,0.396
1550199071915015008,EB*,0.344
1384135165115010003,QSO,0.454
1302409380315010011,RRLyr,0.22
1305391790915015009,Star,0.323
1526448793315015008,Ia,0.364
1344372022215010006,RRLyr,0.174
1418314442515010002,RRLyr,0.246
1397358512815010013,V*,0.196
1413220653915010064,Star,0.42
1386259575615015007,RRLyr,0.203
1428211460915015001,Ia,0.727
1411188683315015008,AGN,0.492
1526222500315010010,EB*,0.247
1411347622315015010,EB*,0.312
1243212806215015005,SNIIn,0.503
1544145821115015001,EB*,0.334
1213337832315010021,SNIIn,0.475
1426365403815010003,Em*,0.223
1395190025515010010,RRLyr,0.241
1456108030215015006,Ia,0.687
1522387544015015000,QSO,0.494
1417138576015015016,RRLyr,0.203
1360481823115010044,YSO,0.605
1295194975815015011,QSO,0.427
1375208620915010016,Star,0.347
1397220180615010006,EB*,0.498
1291348200915010018,RRLyr,0.55
1287273590215015014,EB*,0.353
1428397416215015000,Ia,0.761
1288306281815010002,DwarfNova,0.337
1538436792515010010,RRLyr,0.696
1299302836015015000,EB*,0.392
1423075704915015115,RRLyr,0.17
1403212733715010005,QSO,0.495
1060238440315010029,Ia,0.616
1376151864415015008,RRLyr,0.312
1388492896215015003,QSO,0.517
1540210261315015004,RRLyr,0.525
1360206945215010006,RRLyr,0.542
1399476974915015008,Ia,0.671
1417143870015010002,Star,0.325
1423397240215010142,S*,0.296
1522482844115015001,RRLyr,0.28
1377245895215015056,RRLyr,0.591
1339389586015015002,Star,0.675
1382469034715015008,Star,0.288
1387494381415010018,Star,0.574
1401143343615010002,LPV*,0.449
1297206671915010007,QSO,0.52
1356488984615010011,EB*,0.269
1298302633315010006,RRLyr,0.31
1338368073315010003,Ia,0.485
1426093655115015007,RRLyr,0.332
1413209893015010007,EB*,0.178
1403169151215010008,RRLyr,0.598
1362223665615010002,RRLyr,0.174
1295413845115010035,Mira,0.296
1520223132215015007,RRLyr,0.267
1398462832815015008,EB*Algol,0.2
1288297024715015000,RRLyr,0.281
1389422813315015027,Em*,0.166
1279236525915015007,RRLyr,0.496
1413134544115015013,Mira,0.606
1285267196215010020,RRLyr,0.371
1365170925415010028,TTau*,0.566
1424136271915010001,EB*,0.165
1356456850115010041,EB*,0.255
1343298915015010019,Star,0.372
1295184865515015010,TDE,0.516
1375487740315010004,RRLyr,0.447
1423128353315015003,RRLyr,0.313
1341391640215010004,Star,0.521
1425167100915010053,RRLyr,0.213
1341378430515015010,Star,0.377
1336488153115015014,SNIc,0.791
1415461776115010022,Mira,0.323
1538192121515010033,PulsV*RVTau,0.401
1395426430315015000,RRLyr,0.234
1522196592115015000,Star,0.541
1151227040215015013,SNIIn,0.656
1377193291615015041,RRLyr,0.502
1411215995215015016,RRLyr,0.234
1285242124715015007,EB*,0.517
1403524905615015008,EB*,0.528
1244473585215010005,SNIIn,0.438
1246284401115015009,Ia,0.69
1521247774615010012,LPV*,0.332
1401259865115015004,RRLyr,0.417
1377163816215010008,Star,0.335
1521449532215015003,RRLyr,0.203
1375123485215015005,RRLyr,0.337
1356341520915015006,RRLyr,0.179
1391411511315010004,EB*,0.245
1299397914015015004,Star,0.405
1428128612415010010,RSCVn,0.378
1356506493015010051,EB*,0.395
1290335416015015032,Mira,0.27
1359292623615015001,SNIc,0.493
1382302262515010027,QSO,0.641
1413214343015015021,EB*,0.224
1383121123915015029,Star,0.253
1288225503215015006,QSO,0.632
1357390336215010006,DwarfNova,0.247
1399417880115015005,AGN,0.555
1361247310215015003,RRLyr,0.242
1376197876215015003,RRLyr,0.211
1384277124915010004,QSO,0.669
1526201871615015017,EB*,0.472
1299207292215015057,RRLyr,0.48
1397342912615010003,Ia,0.587
1306479176215010009,Star,0.711
1383157092515010005,QSO,0.604
1268459455115015021,SNII,0.628
1353405605515010020,Mira,0.322
1415130504015015005,Star,0.165
1397200690415015011,Mira,0.336
1549233760515010012,Ia,0.397
1401100244115010016,RRLyr,0.468
1339341870015010015,YSO,0.575
1538282174915010001,EB*,0.567
1536267040915015003,QSO,0.383
1549194403915015009,Ia,0.471
1540154064815010000,Mira,0.243
1299349645515010006,RRLyr,0.273
1524522976115010001,PulsV*delSct,0.289
1300370391115015001,RRLyr,0.5
1301244160615010014,RRLyr,0.479
1538326570715015044,RRLyr,0.263
1343469364415015008,LPV*,0.629
1395206744815015000,RRLyr,0.358
1395488916015015018,RRLyr,0.21
1359417021215010019,QSO,0.612
1344297834315015003,RRLyr,0.244
1293254325715010002,RRLyr,0.216
1284285700515010004,LPV*,0.297
1292367074815010012,LPV*,0.297
1478221480915015016,SNII,0.652
1343405120015010008,LPV*,0.28
1296386271415010002,RRLyr,0.181
1380226074115010030,RRLyr,0.168
1286268393815010023,Star,0.443
1290243155015015005,EB*,0.142
1359319664515010022,Star,0.306
1423068661215010011,EB*,0.333
1391403866015010009,RRLyr,0.357
1390332961515010045,QSO,0.513
1428138133215015012,RRLyr,0.273
1343343706015015005,C*,0.572
1357348850815010019,RRLyr,0.417
1395127700915010008,EB*,0.23
1423115641515015007,RRLyr,0.199
1399122831715015000,Ia,0.733
1360325900115015001,EB*,0.534
1305460265115015007,QSO,0.626
1352510946315010023,QSO,0.526
1539174083415015014,EB*,0.469
1521524763515015001,EB*,0.244
1399118562415015004,RRLyr,0.475
1410116165915015008,RRLyr,0.557
1285240234515010008,QSO,0.58
1365379842415010012,BLLac,0.429
1522505932915015009,RRLyr,0.344
1359418641415010004,QSO,0.628
1540149315515010012,V*,0.259
1277319875915015010,RRLyr,0.309
1356472714015010009,LPV*,0.395
1520524234515015013,Star,0.314
1405504082815015003,Star,0.312
1158214744215010006,Ia,0.315
1341309493915010024,YSO,0.466
1397099343415010000,EB*WUMa,0.626
1386365981815015004,RRLyr,0.305
1355342335715015005,Em*,0.467
1396288540615010001,EB*,0.302
1302492924415015006,RRLyr,0.279
1377186570015010004,Mira,0.241
1358144786215015017,EB*,0.383
1401416622415015007,Star,0.31
1350410924415010004,EB*,0.688
1382224474815015030,QSO,0.583
1413179754515015000,RRLyr,0.165
1340400185815010001,EB*,0.406
1344349643615010009,RRLyr,0.267
1409440020615015011,EB*,0.526
1414297155715010003,RRLyr,0.177
1366217243315010000,QSO,0.438
1403247704415010004,EB*,0.277
1306482321115010046,QSO,0.754
1366208392415015007,Varstar,0.49
1362346573515010000,RRLyr,0.194
1307276273315015001,Ia,0.604
1388122483315020009,Mira,0.736
1414225040215015005,LPV*,0.341
1524216210215015036,Star,0.362
1521173982115015011,EB*,0.268
1542389895315010001,QSO,0.42
1425136773515015017,RRLyr,0.458
1478553775815015009,Ia,0.443
1403462624215015005,RRLyr,0.237
1425137233515010029,Mira,0.296
1292363795515015002,Em*,0.537
1365154061615010002,RRLyr,0.367
1377227562115015000,V*,0.311
1536211561315015000,EB*,0.288
1376379013915015009,EB*Algol,0.357
1365228050715010009,EB*,0.336
1542201350515010030,Mira,0.276
1285225543815015015,RRLyr,0.299
1543178182515015002,RRLyr,0.241
1294452522715010046,RRLyr,0.504
1424112925115015001,LPV*,0.183
1413182700015010110,Star,0.273
1518191450315015007,Ia,0.37
1426092715615015000,RRLyr,0.271
1294243573715010002,LPV*,0.406
1526399685615010004,C*,0.642
1305436483515010008,LPV*,0.431
1300488761315015009,LPV*,0.357
1526141785915010006,RRLyr,0.162
1444308211515010004,SNIc,0.637
1375346634315015009,Mira,0.247
1387122654215015003,LPV*,0.384
1355426824615010011,Star,0.44
1057121780915015021,Ia,0.593
1521297111615015015,RRLyr,0.182
1339351664215015001,EB*,0.349
1549211226015015000,V*,0.309
1360324971115015003,QSO,0.38
1296282235715015009,EB*,0.332
1298444982715015020,Star,0.623
1415400500215015006,YSO,0.185
1397101713815015047,Star,0.731
1521256245115010010,RRLyr,0.335
1526370695115010009,QSO,0.485
1427106455115015000,EB*,0.245
1395495344515015009,QSO,0.503
1297194402315010011,SNIIn,0.566
1540190051815015047,Em*,0.635
1344211381515010006,Star,0.592
1397118924215010002,RRLyr,0.137
1522454611115015011,RRLyr,0.264
1343312292915015020,EB*,0.613
1540163794115010007,EB*,0.318
1449333365215015022,SNIIn,0.645
1391208394415015022,RRLyr,0.166
1538154253215015004,EB*,0.225
1358164825815010008,Mira,0.22
1358321560215015020,LPV*,0.184
1290326353015015004,RRLyr,0.282
1358330944615010023,RRLyr,0.552
1352316845715010001,Mira,0.261
1361297101315010013,CataclyV*,0.108
1306383062515015000,RRLyr,0.622
1377255195515010004,RRLyr,0.349
1365368402015015007,LPV*,0.53
1344343533215015007,RRLyr,0.269
1361382453215015017,EB*,0.515
1527247736215015012,BLLac,0.557
1292417661715015004,QSO,0.329
1414350742815015022,YSO,0.427
1403242390715015013,EB*,0.289
1401224422915015000,EB*,0.252
1112573875715015005,Ia,0.674
1398523002815010028,RRLyr,0.178
1375306754915010015,Star,0.219
1365206380815010000,RRLyr,0.377
1307331041615010002,SNII,0.4
1415097903815015005,BLLac,0.293
1419516652615025006,QSO,0.405
1350411385415010003,RRLyr,0.35
1415487560415015007,EB*,0.663
1538338792815010001,QSO,0.64
1214442043615010002,Ia,0.506
1342304740315010008,EB*,0.749
1244313845715015015,Ia,0.374
1521315490615015003,RRLyr,0.422
1363265313515010004,EB*,0.597
1277326804815015019,EB*,0.182
1356367844715015087,QSO,0.486
1392237142515010065,V*,0.439
1520355672415010016,BLLac,0.703
1522252765715010003,RRLyr,0.612
1307306872915010002,SNII,0.788
1524215173315010203,deltaCep,0.203
1300468343615015028,LPV*,0.205
1302491034415015004,EB*,0.328
1292481284115010007,EB*,0.623
1404176892115010023,RRLyr,0.196
1277197442115015005,RRLyr,0.187
1416136905715010001,Mira,0.225
1416528990915010005,RRLyr,0.28
1389389106315015012,Star,0.178
1425358725015015009,Nova,0.328
1428114640815015003,Ia,0.827
1360401923215015035,Star,0.747
1362261624415010003,YSO,0.232
1541503992715015010,Star,0.29
1526294620615010028,RRLyr,0.224
1149261135815015025,Ia,0.521
1371401826115010010,LPV*,0.455
1361216194615015027,EB*,0.672
1550322433715010000,QSO,0.33
1292468881415010007,RRLyr,0.434
1382247916215010004,RRLyr,0.289
1316324534015020000,SNII,0.409
1390243500615010041,EB*,0.286
1398218146015015000,LPV*,0.382
1413412913215015018,EB*,0.202
1306301745115010022,EB*,0.566
1395406255815010021,Star,0.205
1354391204515015014,QSO,0.621
1362269180415015038,YSO,0.245
1275214884015015009,SNII,0.649
1380155676315010010,LPV*,0.256
1526411062015015003,RRLyr,0.153
1524507443615015005,EB*,0.491
1227222381315010006,Ia,0.485
1365360283015015004,RRLyr,0.284
1287223336315010000,RRLyr,0.494
1413312681415010075,RRLyr,0.13
1154492631915015010,Ia,0.798
1341404054515010010,Mira,0.499
1281345963615010001,RRLyr,0.442
1145134756015015008,SNIIn,0.423
1520252300315010072,Star,0.478
1391155083615010009,RRLyr,0.211
1404116665815015018,Star,0.673
1365356064315015018,Ia,0.633
1339224824615010010,EB*,0.295
1376152333515015016,RRLyr,0.635
1401458760015010040,deltaCep,0.476
1428101581715015004,V*,0.308
1415140325515010000,SNII,0.526
1339390540815010015,LPV*,0.267
1404484756215015006,BLLac,0.357
1307275342315010002,QSO,0.467
1398192820715010056,Star,0.401
1357225633015010006,RRLyr,0.612
1397494744415015015,RRLyr,0.291
1411425371515015018,EB*,0.48
1524424060715010000,QSO,0.729
1547197156115010006,RRLyr,0.236
1293268701515015030,RRLyr,0.238
1341405640315015002,deltaCep,0.249
1428218393015010006,Star,0.443
1344363854615010005,EB*,0.194
1305354171015015017,EB*,0.27
1363386284315015025,AGN,0.347
1340332803115010033,Nova,0.333
1364269964515015013,RRLyr,0.158
1424193213915010002,RRLyr,0.199
1396294834715010003,RRLyr,0.215
1361411571415010003,C*,0.461
1300367124815015009,Star,0.622
1057164325915015007,Ia,0.688
1415282065415015004,QSO,0.403
1457227094315010009,Ia,0.212
1344161795715015004,RRLyr,0.217
1404107954015010015,EB*,0.489
1365213930015010001,Mira,0.287
1302379650915015001,RRLyr,0.306
1418142961615010004,EB*,0.491
1521416204315015000,RRLyr,0.196
1390214353515010003,RRLyr,0.434
1422378171015010108,Star,0.164
1519215355015015004,Ia,0.778
1384217471515015001,LPV*,0.255
1539300081115015005,QSO,0.536
1284479490215010013,RRLyr,0.308
1299453700415010070,LPV*,0.62
1389353870315010000,RRLyr,0.281
1276324165315015003,Ia,0.544
1305435534215010013,Mira,0.331
1387196994915010001,RRLyr,0.544
1404178295215015003,EB*,0.37
1403089371815015021,Star,0.548
1399196750015010007,C*,0.289
1396298110315010000,RRLyr,0.203
1526405854815015003,RRLyr,0.424
1364254684415010004,YSO,0.299
1398247810715010017,YSO,0.627
1403246276015015006,RRLyr,0.2
1277452934215010021,V*,0.331
1527324475515010005,RRLyr,0.169
1397158634915010009,Star,0.254
1547383176215010002,RRLyr,0.265
1359205390215015005,Star,0.24
1356374913115015028,Star,0.343
1287274535215015012,EB*,0.685
1343337402815015006,Em*,0.226
1355222594515015009,Symbiotic*,0.29
1411416810315010078,V*,0.228
1344349644615015019,LPV*,0.397
1293277372915015025,LPV*,0.197
1298408335015010004,EB*,0.542
1522369404515015019,RRLyr,0.179
1302436465615010009,EB*,0.316
1396113701415010031,RRLyr,0.342
1403384100715015006,EB*,0.263
1280214156215015010,QSO,0.481
1526286490815010001,DwarfNova,0.217
1527336716115010003,QSO,0.538
1355244910715015008,EB*,0.3
1423120811315015006,RRLyr,0.419
1364247881015015006,QSO,0.423
1522197071115015001,V*,0.21
1247392693415010003,Ia,0.582
1546455595015010001,CataclyV*,0.252
1536238224115010001,EB*,0.257
1521260115715010002,EB*,0.178
1289345432415010008,Mira,0.279
1337284295815015023,Other,0.501
1371470154515015017,EB*,0.386
1404506734715015051,EB*,0.189
1301461904615015010,RRLyr,0.478
1282257394415010003,BLLac,0.338
1403107382215015028,RRLyr,0.46
1353282630915015008,Nova-like,0.343
1350403293215010011,EB*,0.4
1428228732715010000,RRLyr,0.188
1298490495215015003,RRLyr,0.372
1384208023415010019,PulsV*WVir,0.304
1303432291315010029,QSO,0.714
1353341483915010014,YSO,0.319
1414485026115010006,AGN,0.612
1284352364015010011,RRLyr,0.476
1390134150015010010,Star,0.733
1355338580315015003,EB*,0.326
1372382145015010001,Mira,0.381
1413408241915015002,Star,0.311
1426119421315015016,EB*,0.47
