id,type,prob_Ia
1521442340615015001,HB*,0.223
1340405671915010026,Mira,0.672
1421103220115015022,RRLyr,0.38
1524193090715010016,EB*,0.3
1387443941915010026,Star,0.203
1365379382215015011,Ia,0.688
1341353413315010004,EB*,0.334
1288236162315010006,QSO,0.729
1293273636315010009,RRLyr,0.695
1416422025115015003,Em*,0.291
1297176991615010015,RRLyr,0.8
1364363350915015016,Ia,0.747
1382236793315010014,RRLyr,0.323
1414336385915015008,EB*,0.395
1429141301815010009,C*,0.525
1478271621415015009,SNII,0.782
1286261815215010012,Star,0.223
1292415935815015007,C*,0.518
1361216664515010014,RRLyr,0.69
1427274304615015004,RRLyr,0.717
1339457831915010001,EB*,0.344
1380454742115015019,EB*,0.546
1416165305715010005,RRLyr,0.287
1526142261815010003,RRLyr,0.296
1522185766215015004,Orion_V*,0.734
1524481000615015002,EB*,0.29
1427071676315015009,Star,0.284
1284473334315010010,LPV*,0.566
1359200054815010065,LPV*,0.294
1060206495015015010,Ia,0.848
1419499054115020003,RRLyr,0.809
1397360895615015004,EB*,0.304
1353373366315015009,RRLyr,0.847
1285239160115015007,RRLyr,0.288
1540254422215010007,QSO,0.617
1353169862715015001,Star,0.435
1362325533215015005,Star,0.19
1341391183315010022,C*,0.437
1397128021215010003,RRLyr,0.552
1417178740015015009,Ia,0.84
1292372250215015003,EB*,0.631
1294207854615010005,RRLyr,0.611
1537462751815010024,LPV*,0.574
1340328040615015005,YSO,0.738
1300203833315010000,QSO,0.809
1388179744615010003,Star,0.299
1371423621915015005,LPV*,0.199
1339410560015010005,LPV*,0.22
1281325595715015003,RRLyr,0.799
1336501060115010044,Mdwarf,0.452
1342484722815010012,RRLyr,0.457
1422493961315010010,QSO,0.237
1401432523015010007,EB*,0.797
1353345495615010001,QSO,0.851
1524334462915015003,RRLyr,0.461
1425427871415015003,C*,0.72
1290352333915010089,EB*,0.462
1294385475015015010,EB*,0.62
1418096274415010010,RRLyr,0.491
1384375374415015005,RRLyr,0.881
1246401180715015006,Ia,0.903
1414483141115015001,QSO,0.304
1057143904815010014,Ia,0.736
1377177153515010013,EB*WUMa,0.743
1361329221815015012,RRLyr,0.219
1428397413115010006,CV,0.663
1387195573015010021,PulsV*WVir,0.346
1292365675215010018,Mira,0.357
1381121815315015003,Star,0.155
1391195212115015024,Star,0.421
1341405151215010004,Star,0.732
1278466941615015011,RRLyr,0.757
1395142691715010013,V*,0.474
1359411884515015005,EB*,0.825
1411217873915010011,RRLyr,0.455
1427474783915015002,BLLac,0.7
1160532232315010028,SNII,0.728
1360464843315010006,Orion_V*,0.257
1290360164115015001,QSO,0.403
1540254421515015020,QSO,0.746
1410349520715015011,EB*,0.817
1385375265715015001,Mira,0.19
1383465255115015013,BLLac,0.222
1287228070215010012,RRLyr,0.186
1404177824315010003,RRLyr,0.277
1428151193915015007,YSO,0.223
1280242140815010000,RRLyr,0.766
1536254766215010003,QSO,0.716
1361308362415015006,EB*,0.256
1385512691415015004,BLLac,0.823
1359287182515010007,C*,0.35
1377330312415010005,EB*,0.223
1371299510115015028,C*,0.387
1546394220415015002,EB*,0.767
1384195671415015003,AGN,0.176
1360318875615010013,RRLyr,0.62
1290324016115010006,EB*,0.646
1363434300715015014,EB*,0.54
1356262490415010012,Mira,0.344
1352365151515010025,RRLyr,0.691
1343273284015010013,EB*,0.348
1339431744615010001,LPV*,0.361
1303413340915010007,EB*,0.834
1301392853515015009,V*,0.626
1343344671915015023,LPV*,0.303
1150220016015015028,SNIc,0.751
1341421360715010005,LPV*,0.186
1413116514215010014,RRLyr,0.459
1303390903415015036,QSO,0.745
1397468952415015000,RRLyr,0.208
1413119314115015005,RRLyr,0.508
1390412560215010018,LPV*,0.845
1342299080615010026,YSO,0.404
1516406210415015022,SNIbn,0.886
1415093680915010027,RRLyr,0.665
1292489281315015009,Mira,0.259
1395520722015010024,RRLyr,0.2
1396145631615010009,RRLyr,0.808
1392120774815015030,QSO,0.466
1549190613315010025,Star,0.195
1396465713615010007,EB*,0.192
1362325530215015011,Star,0.683
1375427805615010000,Star,0.368
1414224561915015002,LPV*,0.145
1415151411115015007,LPV*,0.527
1357371216215015012,QSO,0.665
1358402760315015000,RRLyr,0.353
1306415303315010002,QSO,0.706
1359393482715010048,QSO,0.705
1286210632115010010,BLLac,0.792
1404150260115015023,RRLyr,0.521
1415220475015010005,Star,0.447
1429138124915010010,Star,0.483
1340331355915015015,TTau*,0.802
1292367531415010002,Orion_V*,0.765
1522213910015010026,QSO,0.206
1421124373615015025,Mira,0.471
1387201400715010015,Mira,0.28
1415151413515010013,RRLyr,0.71
1539247030615010011,HotSubdwarf,0.666
1515448933015015005,SNII,0.75
1396207445815015007,Mira,0.144
1421099764815010010,LPV*,0.823
1280215612915010005,EB*,0.627
1398544470915015004,QSO,0.297
1290465411115015009,RRLyr,0.557
1342203484715010004,RRLyr,0.486
1290242693615010013,RRLyr,0.711
1522215794015015012,Ia,0.783
1299410374115010041,RRLyr,0.259
1403301112815010003,Mira,0.312
1450119272315015001,Ia,0.85
1360309672115010007,RRLyr,0.836
1356317895315010005,Star,0.387
1362195325115010004,EB*,0.62
1415405535715010041,Star,0.545
1278395486315010037,Star,0.265
1305403203815010037,EB*,0.744
1380442231415010039,EB*,0.516
1360524815015010016,Mira,0.176
1381127342515010010,Mira,0.301
1278351400415015012,RRLyr,0.766
1353340020915015001,V*,0.786
1352415560015010005,Star,0.367
1384340993915015010,EB*,0.652
1386133446315010014,RRLyr,0.716
1524480045015010001,RRLyr,0.295
1397387494115010018,EB*,0.822
1058189155615010007,Ia,0.438
1293274574615010015,Star,0.23
1364466331115010015,EB*,0.867
1299353881215010007,RRLyr,0.75
1536309033815010004,QSO,0.312
1540190051915010011,Em*,0.303
1342299086315015011,Star,0.435
1536189535815010043,AMHer,0.823
1358379381115010043,AMHer,0.209
1410129933815015004,EB*,0.385
1380412120215010066,Nova-like,0.58
1424147481415010004,QSO,0.868
1413091624415015001,RRLyr,0.671
1521173510615010015,EB*,0.438
1537367391915015010,EB*Algol,0.604
1355328634015015020,deltaCep,0.705
1290230230315010006,RRLyr,0.767
1305354171615015007,EB*,0.83
1391463050015015017,EB*,0.724
1400201360315015024,V*,0.234
1315192542015010012,Ia,0.314
1306352444815010027,SNIIP,0.842
1384198951615015002,RRLyr,0.838
1306389783315015024,EB*,0.283
1384224103515010039,EB*,0.809
1362354172515015005,EB*,0.744
1365485384415015019,SNII,0.745
1339428920915015004,PulsV*,0.39
1288314071715015010,Star,0.286
1537280895115010003,EB*,0.299
1383223592415010007,Star,0.373
1382329286115010002,QSO,0.566
1284263113715010002,EB*,0.315
1358514684615010014,EB*,0.801
1416442835915010007,QSO,0.453
1404122304115010030,RRLyr,0.7
1343317750815015011,RRLyr,0.482
1413210413015010012,RRLyr,0.578
1364352255615010005,EB*,0.555
1342336483315010009,EB*,0.855
1359374060515010010,QSO,0.273
1352329963715010003,QSO,0.763
1524485703415010008,RRLyr,0.339
1414343064715010008,LPV*,0.122
1427191416115015008,Mira,0.263
1358283953615010013,EB*Algol,0.161
1524198725015010012,EB*,0.226
1526385673515015010,QSO,0.139
1339422604315010003,RRLyr,0.784
1372450622215015009,RRLyr,0.624
1539275751415015008,EB*,0.817
1377176195915015026,EB*,0.83
1416532744515010004,RRLyr,0.306
1339470483715015010,EB*,0.75
1359430545215015005,Star,0.239
1361334521615010002,EB*,0.243
1302364230415010004,EB*,0.453
1285171226215015002,RRLyr,0.289
1352348374915010006,QSO,0.306
1360403325415015023,EB*,0.645
1360326371315015012,EB*,0.821
1344202281915010011,LPV*,0.212
1303411465915010009,EB*,0.265
1339434575115015002,RRLyr,0.312
1410513660815015003,RRLyr,0.742
1538464032615010013,LPV*,0.396
1423091011315010010,EB*,0.743
1290324953515010015,RRLyr,0.607
1404177362715015000,EB*,0.249
1398114685515015000,RRLyr,0.271
1300360036315010009,RRLyr,0.521
1402117830715010069,RRLyr,0.229
1377176194615015005,RRLyr,0.29
1361296643615010012,RRLyr,0.84
1424222251015010015,EB*,0.679
1527237336015010042,RRLyr,0.734
1428543191415015009,RRLyr,0.804
1399119052815010004,Ia,0.306
1246410176115015008,SNII,0.778
1290395980515010057,Mira,0.436
1524329446015010002,RRLyr,0.663
1342298135315015013,YSO,0.204
1352358993915015009,EB*,0.616
1387161991015010013,RRLyr,0.523
1382425391615015003,EB*,0.362
1341388790915015006,C*,0.64
1424494353515010014,RRLyr,0.737
1341291922915015009,LPV*,0.715
1526275983615015016,QSO,0.251
1354308882915015012,RRLyr,0.444
1365387086015010029,RRLyr,0.342
1452550940615015021,Ia,0.834
1542291001615015000,RRLyr,0.255
1283345740915015005,LPV*,0.229
1290236124515010005,QSO,0.338
1302476824315010008,LPV*,0.512
1352302745215015019,Star,0.462
1300352100315010010,EB*,0.6
1526197434715015006,EB*,0.892
1340353362915010008,EB*,0.556
1396162265115010024,V*,0.319
1401108690615010007,QSO,0.235
1365152161015010000,RRLyr,0.459
1296388652815010011,RRLyr,0.55
1403080961315015002,Ia,0.861
1383226005615010018,LPV*,0.25
1420099395115015099,Star,0.228
1414392455215015021,Orion_V*,0.803
1341391186315015042,Star,0.368
1547154834515015008,Ia,0.521
1413160255415015008,EB*,0.208
1343435064115015007,EB*,0.357
1414319370715015015,DwarfNova,0.668
1300250915515015037,Mira,0.395
1389497566215015027,EB*,0.335
1400162912715010087,Mira,0.211
1397511141815010011,QSO,0.399
1365182111415010058,Star,0.462
1380235975315015000,EB*,0.569
1339428463015015014,Star,0.459
1342383092915015001,EB*,0.806
1418097210615010051,RRLyr,0.716
1412412543015015021,RRLyr,0.728
1343405606115015006,Mira,0.216
1380434685115010020,Orion_V*,0.72
1380230810615010025,RRLyr,0.225
1520503113015015015,RRLyr,0.272
1544206521115015006,Star,0.189
1385208576115010052,LPV*,0.256
1284224520115010002,RRLyr,0.36
1161193554515010013,Ia,0.813
1540281450115015003,Ia,0.848
1341300353215015008,deltaCep,0.389
1364268094315010002,Ia,0.844
1424223254915015005,RRLyr,0.437
1113403514115015008,SNIIn,0.367
1341283400715015015,EB*Algol,0.583
1345321870615015004,Star,0.284
1358201820215015012,RRLyr,0.631
1521331041915015002,RRLyr,0.501
1380149320015010034,QSO,0.435
1427297375615010003,RRLyr,0.298
1355307466015015007,Star,0.746
1290319541815010003,QSO,0.745
1359177981915015009,EB*,0.441
1375476671315010012,RRLyr,0.281
1540225083415015006,BLLac,0.356
1381121811315010056,V*,0.281
1355365523515010017,EB*,0.622
1291262440415010002,RRLyr,0.532
1411456552915010010,QSO,0.781
1361398331615015017,RRLyr,0.644
1281343250715010020,Mira,0.24
1413240983415015003,PulsV*WVir,0.378
1413406822915010039,Em*,0.286
1390388882415015006,RRLyr,0.286
1391191945415015011,Mira,0.318
1302402683615010010,Cepheid,0.729
1425083432915015004,Star,0.452
1301431505415010004,EB*,0.303
1398185490115015008,Mira,0.385
1516398044215015008,Ia,0.898
1410422546015015017,EB*,0.633
1284205003615010000,QSO,0.231
1281447161115015024,EB*Algol,0.578
1456211412915015001,Ia,0.824
1524308941415015003,RRLyr,0.694
1401087651015015041,Mira,0.344
1113267172615015025,Ia,0.753
1353282631915015011,CataclyV*,0.868
1398262154115015001,Ia,0.855
1352512824515015008,EB*,0.826
1527235341815015005,QSO,0.739
1299453243715010018,Mira,0.167
1352394476315010008,YSO,0.244
1341200343715015000,QSO,0.853
1399112915415010030,Em*,0.846
1356462086115015006,RRLyr,0.804
1382141991115010010,DwarfNova,0.273
1536177073615010000,EB*,0.193
1478134314415010010,CV,0.576
1355414102715010014,EB*,0.481
1292410186315015003,EB*WUMa,0.725
1353291846315015011,Mira,0.346
1375175902815015016,Mira,0.161
1362250020615010035,RRLyr,0.739
1364472920315015007,RRLyr,0.773
1283203480715010000,QSO,0.278
1373197181715015003,Star,0.565
1290323044615015011,V*,0.753
1427108323115015011,RRLyr,0.811
1478398425115010004,AGN,0.492
1358400426115010003,RRLyr,0.399
1299399352515010030,Mira,0.327
1526440210815015010,C*,0.475
1387193703915010061,Mira,0.471
1352340210315015001,QSO,0.47
1403162760015010002,RRLyr,0.781
1386201900615010039,RRLyr,0.699
1389347291215010028,EB*,0.246
1306388800415010059,C*,0.425
1361200162415010002,RRLyr,0.305
1397172224815010009,RRLyr,0.15
1550224591815015003,EB*,0.443
1405525245115015004,QSO,0.208
1383224065315015022,YSO,0.688
1280243101115010001,Mira,0.236
1384310844815015017,EB*,0.625
1524251386315015014,OH/IR,0.18
1423415520015015009,RRLyr,0.445
1398172730215015005,RRLyr,0.814
1401266804615010003,RRLyr,0.731
1391127140115015011,Star,0.233
1404158704815015011,Mira,0.165
1343409841215015006,RRLyr,0.763
1344208022815015014,LPV*,0.219
1421513250815010000,CataclyV*,0.222
1399119052915010003,SNII,0.754
1377177151115015028,LPV*,0.564
1282284083915015004,RRLyr,0.616
1384226084515015011,RRLyr,0.609
1538345894415010004,RRLyr,0.578
1299359880915015003,Mira,0.178
1363372990815010020,QSO,0.75
1382248374815010008,QSO,0.643
1343273280615010014,RRLyr,0.659
1524181700715010002,QSO,0.737
1385370594315015029,RRLyr,0.201
1396143754915010041,Star,0.14
1537280890915010003,QSO,0.541
1282286493415010002,BLLac,0.465
1343470762815015007,Star,0.46
1299456941015015011,RRLyr,0.481
1429137183415015008,RRLyr,0.172
1295181120615010000,RRLyr,0.252
1301395184215010055,Mira,0.578
1397227322715010015,Star,0.47
1428542214515010004,RRLyr,0.307
1396467593915015005,RRLyr,0.189
1398218613615010003,RRLyr,0.247
1362312030815010023,Star,0.646
1365340370015015005,RRLyr,0.707
1524246771315015004,QSO,0.444
1386215323915010004,EB*,0.211
1423120815315010003,LPV*,0.178
1541482085615015006,RRLyr,0.259
1415502313115015007,EB*,0.826
1522179473315010002,Ia,0.36
1479132194515015000,Ia,0.853
1340222464315010004,EB*,0.239
1432130853215015040,Varstar,0.806
1543260493915010003,RRLyr,0.582
1286234120715010003,QSO,0.251
1414263782415010012,RRLyr,0.686
1538343980915010005,QSO,0.777
1307351874915015000,EB*,0.486
1340210175215015008,C*,0.5
1296361303415015022,RRLyr,0.2
1389431433015015007,QSO,0.723
1522340384415010000,RRLyr,0.648
1391206995415015033,Mira,0.218
1365221950115015004,RRLyr,0.811
1524235055915015022,EB*,0.58
1291290474015010009,RRLyr,0.752
1404116660715015009,S*,0.828
1382393064115010018,Star,0.411
1524321971815015011,QSO,0.378
1516382461715015024,SNII,0.855
1296491563515015010,YSO,0.394
1539256202915015029,RRLyr,0.708
1361317485215015006,RRLyr,0.42
1377229443615010005,Star,0.744
1278465543815015000,LPV*,0.292
1352343961915010003,RRLyr,0.883
1343303645615010015,Mira,0.163
1419267915915020001,RRLyr,0.597
1375487266015015002,RRLyr,0.848
1415282061115015011,Ia,0.79
1365367460215015001,LPV*,0.684
1277363400115010034,V*,0.736
1384322452015015006,RRLyr,0.373
1537299220615010020,RRLyr,0.769
1456186734015010011,Ia,0.51
1361194062315010003,RRLyr,0.332
1360326845815015022,RRLyr,0.289
1524176821015015004,QSO,0.209
1300493503215015002,EB*,0.265
1293214356115015007,QSO,0.631
1397152734615015010,RRLyr,0.242
1290235656215015003,QSO,0.349
1281332210415010007,RRLyr,0.322
1540318342915010008,RRLyr,0.202
1382406086115010005,RRLyr,0.191
1295420526115010003,EB*,0.81
1398215332215015003,CataclyV*,0.3
1403413276215010003,EB*,0.379
1418095331315010013,EB*,0.226
1299425010715010003,QSO,0.744
1359173272115015021,Star,0.801
1540232552915015004,RRLyr,0.735
1306483264115015026,QSO,0.411
1362430824915010014,EB*,0.681
1109134800515015011,Ia,0.846
1361437221315015015,EB*,0.439
1522480843815015000,RRLyr,0.411
1410203903415010047,BLLac,0.681
1398400551715015008,EB*,0.876
1341299403715010001,Star,0.205
1287223791115010002,Mira,0.264
1356512802915010006,Mira,0.106
1526191651615010112,RRLyr,0.717
1543270596215015004,CataclyV*,0.449
1396152281815010003,Mira,0.216
1520341621415015006,EB*,0.667
1279232292315010001,RRLyr,0.492
1413111145915010009,Star,0.663
1413087401615015002,RRLyr,0.782
1305372111015010010,Star,0.297
1384254842715010026,RRLyr,0.725
1417405203215010029,TTau*,0.337
1391386742815010009,RRLyr,0.229
1522381823915015001,QSO,0.769
1427149493415010008,RRLyr,0.833
1428481534715015004,EB*,0.399
1359337751715010035,Star,0.442
1380237831115015003,EB*,0.778
1401419995415015005,Star,0.234
1428513642515015007,V*,0.495
1428466273315010000,Ia,0.686
1550443621015015008,EB*,0.176
1354312731715015021,RRLyr,0.603
1522288553215015005,EB*,0.744
1391204175415010015,DwarfNova,0.606
1231274285415015005,Ia,0.88
1428127210415015004,Varstar,0.366
1296278001815015002,QSO,0.711
1420320964615010000,QSO,0.784
1421070065615015019,RRLyr,0.785
1287222383315010002,EB*,0.389
1539153666115015016,QSO,0.498
1521173510815015011,QSO,0.344
1280243106215010003,Mira,0.179
1365265243815015000,SLSN-I,0.339
1364255640015010004,Star,0.412
1341283866015015020,Star,0.723
1410279521615015012,QSO,0.277
1297296060215010035,RRLyr,0.795
1306442901515015008,QSO,0.733
1149278932615015031,Ia,0.281
1345324791915015006,RRLyr,0.45
1355317616215015007,RRLyr,0.725
1427478075315015007,RRLyr,0.818
1341321632315010006,RRLyr,0.369
1380442701215010004,RRLyr,0.46
1518383390115010009,Ia,0.248
1352402630215010006,EB*,0.363
1286207032415010002,QSO,0.357
1280216091915015006,RRLyr,0.81
1478536262315010004,SNII,0.404
1057165752115015001,Ia,0.761
1290352334715015015,EB*WUMa,0.241
1306471633715010027,EB*,0.457
1361332981115010011,QSO,0.726
1359302443015015005,RRLyr,0.549
1427156261915015025,EB*,0.653
1537217394715010000,RRLyr,0.299
1427281861115010000,RRLyr,0.262
1414418701215015000,RRLyr,0.232
1306436730515015008,RRLyr,0.218
1290317214715010001,RRLyr,0.598
1549214033515010011,EB*,0.499
1389474781015010001,QSO,0.362
1426093653115015002,LPV*,0.215
1538149033615010021,RRLyr,0.257
1396278480915015010,SNII,0.874
1327211703315010003,Ia,0.322
1298445910215010024,LPV*,0.779
1542309450915010002,RRLyr,0.298
1427102310615010014,RRLyr,0.799
1382294460015015000,Ia,0.284
1290228275215015009,RRLyr,0.68
1295192166315010002,RRLyr,0.49
1364469616115010036,RRLyr,0.329
1289272091715010004,RRLyr,0.452
1123211221315010115,CV,0.353
1397156263715015004,LPV*,0.509
1384342391515015015,EB*,0.652
1538156160015010002,AGB*,0.156
1387122654415010040,RRLyr,0.417
1395437373815010006,LPV*,0.194
1344377445215015001,Ia,0.79
1414485503215010000,QSO,0.296
1290249344815010000,RRLyr,0.623
1307380350315010022,Mira,0.348
1339448420215015002,Star,0.344
1293270615815010002,EB*,0.652
1364238420315010001,RRLyr,0.576
1361306496315015009,RRLyr,0.82
1284360930815010000,EB*,0.62
1277445781015015003,Em*,0.294
1546482444915010003,Mira,0.17
1429140673915010009,Star,0.648
1398443090715015008,EB*,0.673
1294345781315015070,RRLyr,0.211
1410134653515015020,C*,0.764
1410218355415015009,Mira,0.125
1537337073215010004,QSO,0.697
1358307404715015001,EB*,0.847
1287251464815010003,RRLyr,0.453
1524169030015010031,EB*,0.22
1544399186215015009,V*,0.717
1424117375615010016,Star,0.153
1396116515615015007,RRLyr,0.789
1380300630415015001,RRLyr,0.23
1397095973315015020,Mira,0.735
1305419085615015006,RRLyr,0.712
1311169603815010001,SNIIP,0.454
1401154883215010020,S*,0.202
1521469874615015010,RRLyr,0.254
1414274563915010006,RRLyr,0.558
1536316584515010000,QSO,0.45
1355366941815010017,RRLyr,0.83
1424151151015015014,EB*,0.728
1341159132415015000,QSO,0.807
1522356825715010001,QSO,0.721
1424160190015015003,EB*,0.526
1291256714315010007,RRLyr,0.769
1302349811215015003,AGN,0.158
1395348461615010001,RRLyr,0.323
1401089664415015044,RRLyr,0.701
1342275755815015002,Ia,0.849
1364433375515015017,EB*,0.647
1293270614015010000,EB*,0.343
1398371272515015001,Mira,0.192
1452449064415015004,SNII,0.845
1352400193215010000,RRLyr,0.187
1410427805415010027,BLLac,0.276
1356307223515015014,RRLyr,0.347
1355400401415010028,EB*,0.73
1522278030315015005,QSO,0.597
1415279250515010009,EB*,0.287
1385481791015015027,Em*,0.514
1425336971215015001,EB*,0.839
1365502652515015043,YSO,0.645
1403268765315015008,RRLyr,0.648
1449524784515010009,Ia,0.476
1343253512815010015,RRLyr,0.289
1306488953515015025,Mira,0.521
1300383930915010041,RRLyr,0.478
1356353126215010018,RRLyr,0.253
1421534492015015000,RRLyr,0.368
1385124050715010027,RRLyr,0.64
1397509713215015011,QSO,0.29
1396114645215010004,RRLyr,0.534
1375448753715015008,AGN,0.835
1550453403215010001,RRLyr,0.431
1526156496115015011,RRLyr,0.309
1280243105315015005,RRLyr,0.329
1365357464215015013,EB*,0.356
1536239626215015001,Pec*,0.451
1411435464515015001,EB*,0.322
1416126632115015003,RRLyr,0.642
1345351404315010001,RRLyr,0.543
1356306281215010026,Star,0.67
1395202974315015011,Star,0.444
1537491210015010003,EB*,0.515
1355402770315015008,LPV*,0.288
1391433393815015036,LPV*,0.133
1411458422015015038,RRLyr,0.682
1360309672415015001,RRLyr,0.44
1475445043115015000,Ia,0.824
1380249423015015010,EB*,0.665
1319441492015015018,Ia,0.832
1297178903315015014,QSO,0.352
1380445500815015000,EB*,0.749
1389411284715015022,Ia,0.7
1294393700315010046,Star,0.373
1348409273515010013,Em*,0.751
1411384314715015012,EB*,0.592
1384128596015015005,RRLyr,0.58
1419119362915025005,RRLyr,0.632
1518171365615015010,Ia,0.93
1478123040815015005,Varstar,0.786
1517446941315015011,Ia,0.895
1413333332115015002,Star,0.509
1377173840115015003,Mira,0.396
1396455915315010031,Star,0.764
1401402886115010008,Star,0.599
1303357223315010004,Mira,0.617
1365224765115015000,EB*,0.527
1345161570315010002,QSO,0.497
1375259400415015019,Ia,0.823
1416126161915015005,RRLyr,0.282
1384243645515010021,V*,0.733
1543412763515010005,QSO,0.815
1307296990115010001,Mira,0.77
1339455902715010011,EB*,0.493
1396125182915010042,RRLyr,0.198
1361291462915010011,RRLyr,0.331
1284284240115015012,RRLyr,0.552
1352378575515015001,RRLyr,0.857
1342320815515015011,C*,0.385
1428094445515010003,RRLyr,0.477
1410254724715010002,RRLyr,0.878
1417405205115015020,Star,0.717
1297395541015010056,EB*,0.713
1341406584615010008,LPV*,0.428
1427134692015010036,Star,0.316
1526160323215015024,RRLyr,0.36
1284247195515010011,EB*,0.836
1342276710015015019,C*,0.733
1415100741115015005,LPV*,0.203
1302195170115015007,RRLyr,0.508
1543385436215010002,RRLyr,0.664
1417264153715015004,SLSN-I,0.41
1536338626115015000,RRLyr,0.508
1291226940315015022,Star,0.144
1246268944515010000,Ia,0.774
1525146041215015005,EB*,0.368
1371414106015015006,Star,0.655
1296301030315015018,RRLyr,0.435
1362325533815010002,Mira,0.388
1524321973415015001,QSO,0.357
1383469023815010006,CataclyV*,0.395
1404176424415010014,RRLyr,0.755
1423401012115010094,EB*,0.394
1341287171115015019,Orion_V*,0.513
1363265311215010022,RRLyr,0.803
1398383582915010006,LPV*,0.231
1410116164815015006,RRLyr,0.835
1386128631415015000,AGN,0.176
1423095271915010015,RRLyr,0.713
1302254524415015006,EB*,0.864
1295407703515015015,QSO,0.785
1401512221615010000,RRLyr,0.663
1396214955215010008,Star,0.711
1401144314915010012,RRLyr,0.64
1413207470715010018,RRLyr,0.496
1291214991715010001,RRLyr,0.65
1290365384515010003,RRLyr,0.283
1364294270715015001,LPV*,0.397
1390173643115010016,Mira,0.215
1306369910415015005,EB*,0.662
1361362460615010006,Star,0.386
1362309230415010013,QSO,0.321
1299302374415015006,EB*,0.354
1303256184115015000,Ia,0.558
1521153101915015031,EB*,0.221
1541317683015015000,Ia,0.716
1358316214315015000,EB*,0.273
1345205575215010018,Star,0.739
1373330874515015006,Mira,0.208
1538176523215010013,EB*,0.787
1371312254215015005,C*,0.829
1397324814715015018,EB*,0.212
1336187320215015003,Ia,0.83
1287227605115010006,RRLyr,0.793
1469409071415010002,Ia,0.727
1284252315615010002,RRLyr,0.752
1300485456015010020,EB*,0.8
1355326280915010000,RRLyr,0.663
1527225724915010003,EB*,0.245
1403103005315010005,Nova-like,0.347
1416245254515015011,QSO,0.72
1413148404615010002,BLLac,0.27
1295409592915015019,Mira,0.215
1049207190515015002,SLSN-I,0.265
1246394284815015005,Ia,0.863
1149190063815015013,SNIIn,0.395
1371240842815010001,EB*,0.358
1380263101315015016,EB*,0.252
1385122181115010010,RRLyr,0.737
1298295851115015017,Star,0.256
1420148441415010006,RRLyr,0.639
1343274682415010006,EB*,0.495
1353328771315010013,YSO,0.778
1273254463915015000,SLSN-II,0.233
1355315605915010010,RRLyr,0.809
1362255394115010003,EB*WUMa,0.165
1520360854915010002,Nova,0.25
1427234693915010004,RRLyr,0.35
1478424344315015025,Ia,0.693
1301392850215010030,RRLyr,0.824
1301469944815015012,EB*,0.779
1341298941715010007,Mira,0.185
1364358662215015017,EB*,0.394
1515232162315010007,SNII,0.793
1521189602515010045,EB*,0.48
1536420112415015002,RRLyr,0.241
1294432415315010002,EB*,0.514
1415159090015010001,Star,0.843
1390203835915015017,RRLyr,0.742
1154481630415015030,Ia,0.817
1427078905315015022,Star,0.486
1526376552615010001,RRLyr,0.309
1391369276115015001,RRLyr,0.72
1294427714615010004,RRLyr,0.647
1358528401315015006,EB*,0.289
1521417652115010010,RRLyr,0.578
1396166035915015003,RRLyr,0.307
1360415534515010007,EB*,0.667
1293271073515010019,RRLyr,0.265
1290316260915010074,RRLyr,0.744
1537202162615010000,Mira,0.605
1396358585915015012,QSO,0.762
1395101654415010008,RRLyr,0.414
1364203076215010004,RRLyr,0.605
1363421485915010000,QSO,0.782
1291453880315010028,Mira,0.597
1538293321115010021,RRLyr,0.845
1386219091315010030,Orion_V*,0.592
1364502613315010000,YSO,0.738
1400165763615010013,RRLyr,0.203
1306416230615015017,EB*,0.192
1415096484615015005,EB*,0.738
1415121826015015010,Ia,0.868
1342363563315015000,Ia,0.826
1375325322615010003,RRLyr,0.719
1398442154215010029,Orion_V*,0.203
1537236940615010001,QSO,0.678
1344356270115015011,EB*,0.495
1404177365215015003,EB*,0.367
1340405673915010014,YSO,0.763
1305431286315015004,EB*,0.551
1341426646115010015,EB*,0.704
1361367314515010025,Star,0.77
1385246045915015018,RRLyr,0.373
1544433204815015011,Mira,0.193
1284356666115010027,Star,0.444
1353328771315010014,LPV*,0.329
1415105613115015004,RRLyr,0.203
1300289916215015001,RRLyr,0.661
1341323031915015013,LPV*,0.243
1296272376115015005,RRLyr,0.693
1401380251915015002,RRLyr,0.311
1353403724415010006,EB*,0.799
1538151413515015007,TTau*,0.807
1524321975815010006,QSO,0.397
1526275980815010000,QSO,0.675
1383099080315010006,RRLyr,0.373
1352398784815010005,QSO,0.175
1350437240515015004,RRLyr,0.623
1522367520515015008,RRLyr,0.425
1539276221015015004,EB*,0.568
1159437170915015005,Ia,0.82
1391474375815015001,QSO,0.69
1383156631915010006,EB*,0.507
1355402306115010005,EB*,0.438
1285311842815015003,RRLyr,0.558
1382429280515010083,V*,0.57
1285180632815010000,RRLyr,0.584
1355389595915015004,QSO,0.698
1429071485315010006,EB*,0.736
1524253322615015008,QSO,0.752
1352385275715015002,EB*WUMa,0.372
1398523471415015004,V*,0.73
1279322121115010004,RRLyr,0.763
1284251842415015014,RRLyr,0.712
1293272662115015007,LPV*,0.553
1415475182915010039,EB*,0.686
1550211573315015002,RRLyr,0.431
1335438025315010006,Ia,0.668
1373276816215010010,LPV*,0.548
1306305032915010024,RRLyr,0.889
1522230214615010008,EB*,0.377
1404294495715015000,QSO,0.763
1384236076015015011,EB*,0.527
1396122821915010037,Star,0.264
1415200463115010086,Nova,0.763
